,save_date,court_name,court_office,case_number,case_itemNum,casedate_full,casedate_year,casedate_month,casedate_date,casedate_day,category,address_full,address_sido,address_gugun,address_donggil,address_jibeon,area,area_py,price_estimate,price_bidding,discount_rate,number_miss,sale_type
1899,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,3.0,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 7층703호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,199000000,139300000,30,1,
1900,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,4.0,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 16층1602호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,203000000,142100000,30,1,
1901,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,5.0,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 20층2001호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,199000000,139300000,30,1,
1902,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,6.0,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 13층1302호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,203000000,142100000,30,1,
1903,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,8.0,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 9층902호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,201000000,140700000,30,1,
1904,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,9.0,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 9층903호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,199000000,139300000,30,1,
1905,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 10층1001호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,201000000,140700000,30,1,
1906,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 10층1002호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,203000000,142100000,30,1,
1907,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 12층1201호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,201000000,140700000,30,1,
1908,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 20층2002호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,199000000,139300000,30,1,
1909,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 13층1301호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,201000000,140700000,30,1,
1910,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 15층1501호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,201000000,140700000,30,1,
1911,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 16층1603호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,201000000,140700000,30,1,
1912,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 19층1901호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,201000000,140700000,30,1,
1913,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 19층1902호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,203000000,142100000,30,1,
1914,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 19층1903호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,201000000,140700000,30,1,
1915,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 18층1801호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,201000000,140700000,30,1,
1916,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 7층701호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,199000000,139300000,30,1,
1917,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 8층803호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,199000000,139300000,30,1,
1918,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 14층1401호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,201000000,140700000,30,1,
1919,2023-03-22-191303,광주지방법원,경매2계,2022타경63103,,2023-03-23,2023,3,23,목,아파트,"광주광역시 동구 계림로30번길 15, 209동 20층2003호 (계림동,푸른길두산위브)",광주광역시,동구,계림로30번길,15,39.862,12.1,199000000,139300000,30,1,
1920,2023-03-22-191303,광주지방법원,경매9계,2022타경63769,1.0,2023-04-05,2023,4,5,수,오피스텔,"광주광역시 북구 서양로 20, 3층 302호",광주광역시,북구,서양로,20,25.84,7.8,62000000,14222000,78,6,
1921,2023-03-22-191303,광주지방법원,경매2계,2022타경64175,1.0,2023-03-23,2023,3,23,목,단독주택,광주광역시 광산구 동곡송정길 17,광주광역시,광산구,동곡송정길,17,104.32,31.6,8174450,5722000,31,1,
1922,2023-03-22-191303,광주지방법원,경매2계,2022타경65161,2.0,2023-03-23,2023,3,23,목,임야,광주광역시 광산구 용동 582-8,광주광역시,광산구,용동,582-8,476.0,144.0,24752000,11089000,56,3,
1923,2023-03-22-191303,광주지방법원,경매4계,2022타경66119,1.0,2023-04-04,2023,4,4,화,단독주택,광주광역시 동구 동명동 253-3,광주광역시,동구,동명동,253-3,93.0,28.1,26301380,9426000,65,4,
1924,2023-03-22-191303,광주지방법원,경매9계,2022타경67105,1.0,2023-04-05,2023,4,5,수,전답,광주광역시 북구 망월동 470,광주광역시,북구,망월동,470,863.0,261.1,10755176,3854000,65,4,지분매각
1925,2023-03-22-191303,광주지방법원,경매9계,2022타경67921,1.0,2023-04-05,2023,4,5,수,아파트,"광주광역시 북구 대천로 195, 101동 6층605호 (문흥동,현대아파트)",광주광역시,북구,대천로,195,127.691,38.6,410000000,287000000,30,1,
1926,2023-03-22-191303,광주지방법원,경매9계,2022타경70088,1.0,2023-04-05,2023,4,5,수,아파트,"광주광역시 동구 남문로693번길 11, 201동 13층1301호 (학동,학2마을아파트)",광주광역시,동구,남문로693번길,11,84.96,25.7,420000000,420000000,0,0,
1927,2023-03-22-191303,광주지방법원,경매9계,2022타경70279,1.0,2023-04-05,2023,4,5,수,아파트,"광주광역시 광산구 월계로 117-35, 108동 3층305호 (월계동,첨단산업기지호반아파트)",광주광역시,광산구,월계로,117-35,59.95,18.1,270000000,151200000,44,2,
1928,2023-03-22-191303,광주지방법원,경매4계,2022타경70583,1.0,2023-04-04,2023,4,4,화,아파트,"광주광역시 광산구 임방울대로358번길 21, 201동 5층504호 (수완동,해솔마을 대방노블랜드2차아파트)",광주광역시,광산구,임방울대로358번길,21,84.9382,25.7,760000000,425600000,44,2,
1929,2023-03-22-191303,광주지방법원,경매9계,2022타경70637,1.0,2023-04-05,2023,4,5,수,아파트,"광주광역시 북구 오문로 13-15, 2층202호",광주광역시,북구,오문로,13-15,56.89,17.2,127000000,71120000,44,2,
1930,2023-03-22-191303,광주지방법원,경매2계,2022타경72503,1.0,2023-03-23,2023,3,23,목,근린시설,광주광역시 북구 용봉동 161-43,광주광역시,북구,용봉동,161-43,238.8,72.2,891218000,623853000,30,1,일괄매각
1931,2023-03-22-191303,광주지방법원,경매4계,2022타경72541,1.0,2023-04-04,2023,4,4,화,대지,광주광역시 남구 월산동 87-17,광주광역시,남구,월산동,87-17,12.0,3.6,21207400,11876000,45,2,
1932,2023-03-22-191303,광주지방법원,경매2계,2022타경72916,1.0,2023-03-23,2023,3,23,목,아파트,"광주광역시 북구 상촌로 24, 101동 1층101호 (양산동,양산동우미아파트)",광주광역시,북구,상촌로,24,84.92,25.7,175000000,122500000,30,1,
1933,2023-03-22-191303,광주지방법원,경매2계,2022타경73247,1.0,2023-03-23,2023,3,23,목,전답,광주광역시 광산구 우산동 210-24,광주광역시,광산구,우산동,210-24,2979.0,901.1,230640000,230640000,0,0,지분매각
1934,2023-03-22-191303,광주지방법원,경매4계,2022타경73469,1.0,2023-04-04,2023,4,4,화,아파트,"광주광역시 북구 양일1로 52, 102동 6층604호 (연제동,연제대광로제비앙아파트)",광주광역시,북구,양일1로,52,84.6216,25.6,399000000,279300000,30,1,
1935,2023-03-22-191303,광주지방법원,경매4계,2022타경74318,1.0,2023-04-04,2023,4,4,화,근린시설,광주광역시 광산구 쌍암동 688-4 아울렛코리아 첨단점 1층104호,광주광역시,광산구,쌍암동,688-4,73.5,22.2,377000000,377000000,0,0,
1936,2023-03-22-191303,광주지방법원,경매4계,2022타경74455,1.0,2023-04-04,2023,4,4,화,아파트,"광주광역시 북구 동문대로249번길 19, 106동 18층1804호 (각화동,각화센트럴파크서희스타힐스)",광주광역시,북구,동문대로249번길,19,84.9796,25.7,457000000,457000000,0,0,
1937,2023-03-22-191303,광주지방법원,경매4계,2022타경74561,1.0,2023-04-04,2023,4,4,화,아파트,"광주광역시 광산구 신창로71번길 33, 207동 18층1802호 (신창동,신창2차부영아파트)",광주광역시,광산구,신창로71번길,33,84.7886,25.6,301000000,301000000,0,0,
1938,2023-03-22-191303,광주지방법원,경매2계,2022타경74646,1.0,2023-03-23,2023,3,23,목,아파트,"광주광역시 남구 용대로 128, 비동 1층111호",광주광역시,남구,용대로,128,59.918,18.1,171000000,171000000,0,0,
1939,2023-03-22-191303,광주지방법원,경매4계,2022타경74660,1.0,2023-04-04,2023,4,4,화,아파트,"광주광역시 북구 첨단연신로 217, 106동 19층1901호 (신용동,첨단2지구중흥에스-클래스)",광주광역시,북구,첨단연신로,217,84.9976,25.7,618000000,618000000,0,0,
1940,2023-03-22-191303,광주지방법원,경매9계,2022타경74790,1.0,2023-04-05,2023,4,5,수,아파트,"광주광역시 남구 화산로31번안길 2, 105동 3층306호 (진월동,진월동풍림아파트)",광주광역시,남구,화산로31번안길,2,59.92,18.1,164000000,164000000,0,0,
1941,2023-03-22-191303,광주지방법원,경매9계,2022타경74868,1.0,2023-04-05,2023,4,5,수,아파트,"광주광역시 광산구 목련로382번길 79, 201동 11층1103호 (신가동,중흥아파트)",광주광역시,광산구,목련로382번길,79,84.66,25.6,233000000,233000000,0,0,
1942,2023-03-22-191303,광주지방법원,경매2계,2022타경74899,1.0,2023-03-23,2023,3,23,목,아파트,"광주광역시 서구 마륵복개로 140, 101동 17층1701호 (치평동,상무에스케이뷰)",광주광역시,서구,마륵복개로,140,59.9671,18.1,570000000,570000000,0,0,
1943,2023-03-22-191303,광주지방법원,경매4계,2022타경74912,1.0,2023-04-04,2023,4,4,화,아파트,"광주광역시 광산구 목련로273번안길 30, 413동 5층504호 (운남동,운남주공4단지아파트)",광주광역시,광산구,목련로273번안길,30,37.67,11.4,105000000,105000000,0,0,
1944,2023-03-22-191303,광주지방법원,경매9계,2022타경75991,1.0,2023-04-05,2023,4,5,수,다세대,"광주광역시 서구 화정로21번길 20-4, 4층401호",광주광역시,서구,화정로21번길,20-4,68.5,20.7,200000000,200000000,0,0,
1945,2023-03-22-191303,광주지방법원,경매2계,2022타경76376,1.0,2023-03-23,2023,3,23,목,아파트,"광주광역시 북구 금호로40번길 11, 103동 17층1705호",광주광역시,북구,금호로40번길,11,84.96,25.7,197000000,197000000,0,0,
1946,2023-03-22-191326,대전지방법원,경매4계,2020타경2977,1.0,2023-03-29,2023,3,29,수,단독주택,대전광역시 중구 산성동 277-5,대전광역시,중구,산성동,277-5,226.6,68.5,683692200,683692200,0,0,일괄매각
1947,2023-03-22-191326,대전지방법원,경매6계,2020타경13908,1.0,2023-04-04,2023,4,4,화,기타,대전광역시 서구 갈마동 320-21,대전광역시,서구,갈마동,320-21,500.0,151.3,1487941750,729091000,52,2,일괄매각
1948,2023-03-22-191326,대전지방법원,경매6계,2020타경109069,1.0,2023-04-04,2023,4,4,화,아파트,"대전광역시 대덕구 대덕대로1520번길 77, 102동 2층203호 (목상동,평화로운아파트)",대전광역시,대덕구,대덕대로1520번길,77,59.9788,18.1,150000000,150000000,0,0,
1949,2023-03-22-191326,대전지방법원,경매6계,2021타경1230,1.0,2023-04-04,2023,4,4,화,다세대,"대전광역시 중구 대둔산로386번길 70-7, 1동 2층202호 (산성동,그린힐빌리지주건축물)",대전광역시,중구,대둔산로386번길,70-7,63.5631,19.2,180000000,61740000,66,3,
1950,2023-03-22-191326,대전지방법원,경매6계,2021타경1230,3.0,2023-04-04,2023,4,4,화,아파트,"대전광역시 중구 대둔산로386번길 70-7, 1동 4층402호 (산성동,그린힐빌리지주건축물)",대전광역시,중구,대둔산로386번길,70-7,63.5631,19.2,180000000,61740000,66,3,
1951,2023-03-22-191326,대전지방법원,경매6계,2021타경1230,4.0,2023-04-04,2023,4,4,화,아파트,"대전광역시 중구 대둔산로386번길 70-7, 1동 5층502호 (산성동,그린힐빌리지주건축물)",대전광역시,중구,대둔산로386번길,70-7,63.5631,19.2,180000000,61740000,66,3,
1952,2023-03-22-191326,대전지방법원,경매3계,2021타경4116,2.0,2023-04-05,2023,4,5,수,아파트,"대전광역시 서구 대덕대로 150, 121동 2층208호 (갈마동,큰마을아파트)",대전광역시,서구,대덕대로,150,84.94,25.7,436000000,213640000,51,2,
1953,2023-03-22-191326,대전지방법원,경매6계,2021타경7757,2.0,2023-04-04,2023,4,4,화,근린시설,"대전광역시 유성구 온천로 60, 5층503호 (봉명동,사이언스타운주상복합)",대전광역시,유성구,온천로,60,68.329,20.7,204000000,34286000,84,5,
1954,2023-03-22-191326,대전지방법원,경매4계,2021타경9135,1.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 서구 관저로 83, 208동 3층 301호 (관저동,신선마을아파트)",대전광역시,서구,관저로,83,159.37,48.2,653000000,653000000,0,0,
1955,2023-03-22-191326,대전지방법원,경매3계,2021타경107053,1.0,2023-04-05,2023,4,5,수,근린시설,대전광역시 중구 대흥동 96-3,대전광역시,중구,대흥동,96-3,178.8,54.1,482810100,337967000,31,1,일괄매각
1956,2023-03-22-191326,대전지방법원,경매4계,2021타경108605,1.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 동구 대흥로202번길 16, 4층 403호 (인동,대호아파트)",대전광역시,동구,대흥로202번길,16,83.09,25.1,221000000,221000000,0,0,
1957,2023-03-22-191326,대전지방법원,경매3계,2021타경108865,1.0,2023-04-05,2023,4,5,수,아파트,"대전광역시 유성구 문화원로146번길 2, 11층1102호 (봉명동,에이스타운4차)",대전광역시,유성구,문화원로146번길,2,20.4912,6.2,121000000,6976000,95,8,
1958,2023-03-22-191326,대전지방법원,경매3계,2022타경449,1.0,2023-04-05,2023,4,5,수,단독주택,대전광역시 유성구 반석동 630-9,대전광역시,유성구,반석동,630-9,224.5,67.9,846583000,846583000,0,0,일괄매각
1959,2023-03-22-191326,대전지방법원,경매4계,2022타경1015,3.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 중구 봉소루로24번길 15, 2층 201호",대전광역시,중구,봉소루로24번길,15,71.9935,21.8,140000000,68600000,51,2,
1960,2023-03-22-191326,대전지방법원,경매4계,2022타경1015,8.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 중구 봉소루로24번길 15, 4층 402호",대전광역시,중구,봉소루로24번길,15,71.9935,21.8,140000000,68600000,51,2,
1961,2023-03-22-191326,대전지방법원,경매4계,2022타경1015,9.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 중구 대종로71번길 50, 1층 101호",대전광역시,중구,대종로71번길,50,63.94,19.3,185000000,90650000,51,2,
1962,2023-03-22-191326,대전지방법원,경매4계,2022타경1015,,2023-03-29,2023,3,29,수,아파트,"대전광역시 중구 대종로71번길 50, 3층 301호",대전광역시,중구,대종로71번길,50,63.94,19.3,185000000,90650000,51,2,
1963,2023-03-22-191326,대전지방법원,경매4계,2022타경3530,1.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 유성구 지족북로 33, 104동 21층 2103호 (지족동, 대전노은4지구한화꿈에그린1블록)",대전광역시,유성구,지족북로,33,84.783,25.6,670000000,670000000,0,0,
1964,2023-03-22-191326,대전지방법원,경매4계,2022타경4069,1.0,2023-03-29,2023,3,29,수,근린시설,대전광역시 유성구 계룡로 31,대전광역시,유성구,계룡로,31,246.94000000000003,74.6,931472200,931472200,0,0,일괄매각
1965,2023-03-22-191326,대전지방법원,경매4계,2022타경4311,1.0,2023-03-29,2023,3,29,수,근린시설,"대전광역시 유성구 계룡로 55, 2층 230호 (봉명동, 유성자이)",대전광역시,유성구,계룡로,55,52.65,15.9,186216000,91246000,51,2,
1966,2023-03-22-191326,대전지방법원,경매4계,2022타경4311,2.0,2023-03-29,2023,3,29,수,근린시설,"대전광역시 유성구 계룡로 55, 2층 231호 (봉명동,유성자이)",대전광역시,유성구,계룡로,55,62.84,19.0,220011000,107806000,51,2,
1967,2023-03-22-191326,대전지방법원,경매4계,2022타경4717,1.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 중구 산성로 108-23, 302동 9층904호 (문화동,주공아파트3단지)",대전광역시,중구,산성로,108-23,39.87,12.1,114000000,79800000,30,1,
1968,2023-03-22-191326,대전지방법원,경매6계,2022타경4809,1.0,2023-04-04,2023,4,4,화,근린시설,"대전광역시 유성구 문지로 285, 1층107호",대전광역시,유성구,문지로,285,34.875,10.5,405000000,283500000,30,1,
1969,2023-03-22-191326,대전지방법원,경매4계,2022타경5215,1.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 서구 정림서로138번길 21, 101동 10층1010호 (정림동,백목련아파트)",대전광역시,서구,정림서로138번길,21,44.46,13.4,112000000,78400000,30,1,
1970,2023-03-22-191326,대전지방법원,경매4계,2022타경5437,1.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 서구 관저동로 12, 104동 12층1201호 (관저동,관저지구효성해링턴플레이스)",대전광역시,서구,관저동로,12,74.8739,22.6,450000000,315000000,30,1,
1971,2023-03-22-191326,대전지방법원,경매4계,2022타경5567,1.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 유성구 계룡로 55, 34,35층101-3401호 (봉명동,유성자이)",대전광역시,유성구,계룡로,55,221.12,66.9,1610000000,1127000000,30,1,
1972,2023-03-22-191326,대전지방법원,경매6계,2022타경5680,1.0,2023-04-04,2023,4,4,화,상가,대전광역시 서구 탄방동 1326,대전광역시,서구,탄방동,1326,227.1,68.7,1264463160,885124000,31,1,일괄매각
1973,2023-03-22-191326,대전지방법원,경매3계,2022타경5758,1.0,2023-04-05,2023,4,5,수,근린시설,"대전광역시 유성구 대덕대로 594, 1층107호 (도룡동,타워코리아나주상복합)",대전광역시,유성구,대덕대로,594,48.88,14.8,1228000000,601720000,51,2,일괄매각
1974,2023-03-22-191326,대전지방법원,경매6계,2022타경5987,1.0,2023-04-04,2023,4,4,화,다세대,"대전광역시 서구 갈마중로16번길 55, 1층201호",대전광역시,서구,갈마중로16번길,55,46.97,14.2,75000000,52500000,30,1,
1975,2023-03-22-191326,대전지방법원,경매3계,2022타경6102,1.0,2023-04-05,2023,4,5,수,전답,대전광역시 유성구 방동 578,대전광역시,유성구,방동,578,142.0,43.0,856340000,419607000,51,2,일괄매각
1976,2023-03-22-191326,대전지방법원,경매3계,2022타경6102,1.0,2023-04-05,2023,4,5,수,전답,대전광역시 유성구 방동 581,대전광역시,유성구,방동,581,2668.0,807.1,856340000,419607000,51,2,일괄매각
1977,2023-03-22-191326,대전지방법원,경매4계,2022타경6171,1.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 서구 월평동로 83, 104동 4층405호 (월평동,다모아아파트)",대전광역시,서구,월평동로,83,63.24,19.1,359000000,359000000,0,0,
1978,2023-03-22-191326,대전지방법원,경매4계,2022타경6386,1.0,2023-03-29,2023,3,29,수,근린시설,"대전광역시 서구 계백로 1161, 4층404호 (가수원동,유니온빌딩)",대전광역시,서구,계백로,1161,73.16,22.1,245000000,245000000,0,0,
1979,2023-03-22-191326,대전지방법원,경매4계,2022타경6454,1.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 서구 복수동로 21-20, 201동 6층603호 (복수동,초록마을2단지)",대전광역시,서구,복수동로,21-20,83.2813,25.2,376000000,376000000,0,0,
1980,2023-03-22-191326,대전지방법원,경매3계,2022타경6515,1.0,2023-04-05,2023,4,5,수,대지,대전광역시 서구 정림동 100-3,대전광역시,서구,정림동,100-3,403.0,121.9,176963000,176963000,0,0,
1981,2023-03-22-191326,대전지방법원,경매4계,2022타경6522,1.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 동구 동대전로 300, 6층 604호 (가양동,트윈스아파트11차)",대전광역시,동구,동대전로,300,70.6256,21.4,254000000,254000000,0,0,
1982,2023-03-22-191326,대전지방법원,경매4계,2022타경6652,1.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 유성구 유성대로 1741, 106동 4층408호 (전민동,세종아파트)",대전광역시,유성구,유성대로,1741,75.29,22.8,310000000,310000000,0,0,
1983,2023-03-22-191326,대전지방법원,경매6계,2022타경6744,1.0,2023-04-04,2023,4,4,화,연립주택,"대전광역시 중구 대종로71번길 50, 2층201호",대전광역시,중구,대종로71번길,50,63.94,19.3,180000000,126000000,30,1,
1984,2023-03-22-191326,대전지방법원,경매3계,2022타경6775,1.0,2023-04-05,2023,4,5,수,다세대,"대전광역시 중구 봉소루로24번길 25, 3층301호",대전광역시,중구,봉소루로24번길,25,72.285,21.9,147000000,102900000,30,1,
1985,2023-03-22-191326,대전지방법원,경매4계,2022타경6782,1.0,2023-03-29,2023,3,29,수,다세대,"대전광역시 중구 봉소루로24번길 25, 4층401호",대전광역시,중구,봉소루로24번길,25,72.285,21.9,141000000,141000000,0,0,
1986,2023-03-22-191326,대전지방법원,경매6계,2022타경6805,1.0,2023-04-04,2023,4,4,화,연립주택,"대전광역시 중구 대종로71번길 50, 4층403호",대전광역시,중구,대종로71번길,50,68.89,20.8,187000000,130900000,30,1,
1987,2023-03-22-191326,대전지방법원,경매3계,2022타경6935,1.0,2023-04-05,2023,4,5,수,아파트,"대전광역시 대덕구 대덕대로 1555, 107동 41층4104호 (석봉동,금강엑슬루타워)",대전광역시,대덕구,대덕대로,1555,117.388,35.5,577000000,403900000,30,1,
1988,2023-03-22-191326,대전지방법원,경매3계,2022타경7020,1.0,2023-04-05,2023,4,5,수,다세대,"대전광역시 대덕구 한밭대로1117번길 35-5, 4층401호",대전광역시,대덕구,한밭대로1117번길,35-5,54.0,16.3,32000000,32000000,0,0,지분매각
1989,2023-03-22-191326,대전지방법원,경매6계,2022타경7433,1.0,2023-04-04,2023,4,4,화,근린시설,"대전광역시 서구 관저로 177-43, 2층201호",대전광역시,서구,관저로,177-43,5364.400000000001,1622.4,776000000,776000000,0,0,
1990,2023-03-22-191326,대전지방법원,경매6계,2022타경7617,1.0,2023-04-04,2023,4,4,화,근린시설,"대전광역시 서구 관저로 142, 2층204호 (관저동,마치5)",대전광역시,서구,관저로,142,97.98,29.6,464000000,464000000,0,0,
1991,2023-03-22-191326,대전지방법원,경매3계,2022타경7662,1.0,2023-04-05,2023,4,5,수,아파트,"대전광역시 동구 가양로 154, 1동 3층302호 (가양동,드림팰리스아파트)",대전광역시,동구,가양로,154,47.5602,14.4,180000000,180000000,0,0,
1992,2023-03-22-191326,대전지방법원,경매6계,2022타경101304,1.0,2023-04-04,2023,4,4,화,기타,대전광역시 서구 원도안로179번길 22-9,대전광역시,서구,원도안로179번길,22-9,794.24,240.4,1340990420,938693000,31,1,일괄매각
1993,2023-03-22-191326,대전지방법원,경매4계,2022타경103454,1.0,2023-03-29,2023,3,29,수,단독주택,대전광역시 동구 용전동 82-12,대전광역시,동구,용전동,82-12,226.1,68.4,409161600,200489000,52,2,일괄매각
1994,2023-03-22-191326,대전지방법원,경매4계,2022타경104143,1.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 서구 도마로57번길 42, 101동 11층 1108호 (변동,동기포에버임대아파트)",대전광역시,서구,도마로57번길,42,59.9695,18.1,170000000,119000000,30,1,
1995,2023-03-22-191326,대전지방법원,경매4계,2022타경104785,1.0,2023-03-29,2023,3,29,수,임야,대전광역시 유성구 구룡동 산115,대전광역시,유성구,구룡동,산115,5316.0,1608.1,84284000,41299000,52,2,
1996,2023-03-22-191326,대전지방법원,경매4계,2022타경105139,1.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 중구 태평동 80-1, 8동호 내제5층504호",대전광역시,중구,태평동,80-1,4726.72,1429.6999999999996,230000000,112700000,51,2,일괄매각
1997,2023-03-22-191326,대전지방법원,경매6계,2022타경105863,1.0,2023-04-04,2023,4,4,화,임야,대전광역시 유성구 성북동 산40-4,대전광역시,유성구,성북동,산40-4,39471.0,11940.0,78942060,55259000,31,1,
1998,2023-03-22-191326,대전지방법원,경매4계,2022타경106323,1.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 서구 관저북로 52, 104동 14층1401호 (관저동,대자연마을아파트)",대전광역시,서구,관저북로,52,92.78,28.1,549000000,269010000,51,2,
1999,2023-03-22-191326,대전지방법원,경매4계,2022타경106385,1.0,2023-03-29,2023,3,29,수,임야,대전광역시 동구 하소동 산20,대전광역시,동구,하소동,산20,72043.0,21793.0,8250000,4043000,51,2,
2000,2023-03-22-191326,대전지방법원,경매6계,2022타경106392,1.0,2023-04-04,2023,4,4,화,기타,대전광역시 중구 목동 35-64,대전광역시,중구,목동,35-64,132.0,39.9,132252000,132252000,0,0,일괄매각
2001,2023-03-22-191326,대전지방법원,경매4계,2022타경107005,1.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 중구 유등천동로 218, 103동 19층1902호 (산성동,유등천모아미래도리버뷰)",대전광역시,중구,유등천동로,218,76.8691,23.3,411000000,287700000,30,1,
2002,2023-03-22-191326,대전지방법원,경매4계,2022타경107661,1.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 중구 태평로 15, 131동 15층1501호 (태평동,버드내마을아파트)",대전광역시,중구,태평로,15,84.93,25.7,478000000,334600000,30,1,
2003,2023-03-22-191326,대전지방법원,경매4계,2022타경107852,1.0,2023-03-29,2023,3,29,수,아파트,"대전광역시 중구 계백로1615번길 34, 115동 3층303호 (유천동,현대아파트)",대전광역시,중구,계백로1615번길,34,129.73,39.2,431000000,301700000,30,1,
2004,2023-03-22-191326,대전지방법원,경매4계,2022타경107913,1.0,2023-03-29,2023,3,29,수,전답,대전광역시 대덕구 장동 625-4,대전광역시,대덕구,장동,625-4,176.0,53.2,23644010,23644010,0,0,
